1.1839	0.14136
-0.19684	-0.16063
-0.23963	0.32838
0.46937	-0.8591
-0.072254	-0.57046
-0.37532	0.22882
-0.045977	-0.24658
-0.73097	-0.22574
1.0372	-0.042378
1.2709	-0.25126
1.2427	-0.07048
0.29371	-0.55455
0.45496	-0.40104
0.56828	-0.30545
-0.7753	0.57899
-0.11342	0.56158
-0.30818	0.45121
0.38613	-0.52566
-0.31105	-0.69847
0.14669	0.7315
-0.56506	0.3107
-0.91135	-0.14448
1.3649	-0.20811
0.4708	0.23906
1.3144	-0.14541
-0.71242	0.1602
0.28583	0.49942
-0.044858	-0.21148
0.074963	-0.33479
-0.10089	-0.83153
0.26595	0.41608
-0.059142	-0.11918
0.0087869	0.91173
-0.319	-0.48519
0.52325	-0.65357
0.32446	-0.60236
-0.8238	0.11936
0.92401	0.12435
0.87052	-0.060652
-0.6638	0.62621
-0.49692	0.74804
0.33103	0.27505
-0.43695	0.7128
0.76305	0.07862
0.031611	0.70668
-0.64251	-0.75188
0.2257	0.85216
-0.58084	0.23201
-0.10281	-0.65212
0.15016	-0.13403
-0.23953	-0.66594
0.29944	-0.41876
1.181	-0.12281
0.64266	-0.013811
-0.38037	-0.12766
-0.6286	0.64816
-0.83201	-0.35536
0.42308	-0.5055
1.2551	0.067734
-0.27869	0.40804
0.6185	-0.017658
-0.33709	-0.77734
0.51902	-0.73473
-0.79845	-0.5822
-0.21051	0.63807
0.0014087	0.06184
-0.32328	-0.66197
1.062	0.20651
0.24537	0.80771
-0.14705	-0.84318
0.55221	0.67069
-0.94052	0.31125
-0.19416	0.793
1.2725	-0.12225
0.74875	-0.6145
0.77642	0.12514
-0.13982	-0.74515
0.082361	0.2836
0.2428	0.44143
0.0030303	-0.64429
-0.58779	-0.4097
-0.97326	0.092327
0.4613	-0.25684
0.075239	-0.62272
1.0393	-0.023737
0.6938	0.7057
0.14465	-0.53758
-0.14264	-0.52022
0.65663	0.74399
-0.02737	0.30516
-0.01474	0.80106
0.26437	-0.62
-0.80514	-0.27952
0.066214	0.16244
1.3595	0.16371
0.44827	-0.44757
0.14162	-0.3002
0.27082	0.50725
-0.34521	-0.71262
-0.013571	-0.99843
-0.083245	-0.56227
1.3947	-0.14244
-0.7007	-0.042255
-0.64398	-0.17756
1.0542	-0.22347
-0.83147	0.13811
-0.43972	-0.781
-0.45565	-0.26275
-0.13229	-0.0035989
0.64372	-0.48734
1.2415	0.12617
-0.77356	0.53006
-0.09971	0.11395
0.17135	-0.79651
-0.13706	-0.90381
0.3828	-0.28064
-0.25328	-0.66245
-0.91378	0.21729
0.56274	-0.01873
0.47227	-0.80092
0.5995	-0.74684
-0.15057	-0.16652
-0.68396	-0.72759
0.63781	-0.65614
-0.35084	0.18005
-0.56076	0.13942
-0.22697	-0.10434
-0.73251	0.36839
0.66434	-0.38891
-0.47836	-0.35383
0.26016	-0.83925
0.53486	0.71936
-0.54022	0.32676
0.97717	-0.17332
