10.8523	9.7169
14.2494	15.1848
2.904	3.0127
2.4903	3.2661
0.048094	2.7137
3.6621	5.6656
6.8047	9.2418
5.8684	5.1483
7.9225	9.7672
6.275	7.2811
1.0525	0.76276
4.8629	11.0868
13.9788	13.5667
4.8223	8.1387
6.508	8.929
17.8406	17.4807
5.8909	8.0467
4.8268	3.5388
8.1999	6.2595
10.7932	11.6323
8.6697	10.1405
5.6048	4.3761
-0.61802	0.93471
1.6231	3.4806
10.0924	11.3367
10.5453	7.283
5.8831	7.3687
8.8207	7.3324
5.1831	5.2731
7.68	5.0488
3.6551	3.6418
12.9918	7.6132
6.7901	8.6489
20.1396	17.5614
15.163	14.9984
7.4738	8.7858
11.5139	12.8497
11.9484	10.3246
9.7397	10.2755
10.6089	11.4964
18.0805	16.268
15.4032	16.3891
9.7397	10.7395
7.023	5.7754
13.5988	13.6779
4.6188	5.921
4.5598	2.6348
6.0995	6.9486
3.5108	6.0673
16.1874	12.6637
10.7269	8.6628
16.2484	15.4293
12.6596	15.3761
6.1783	5.7562
10.8149	12.651
-0.59735	-0.12431
13.6549	14.5539
-3.3949	-4.6823
3.5546	5.1564
8.6052	5.5307
8.5184	4.9437
12.1148	8.6133
11.152	12.428
7.4157	9.8653
2.9534	0.04464
12.202	12.028
-2.8945	-1.2959
12.5026	11.9345
5.2334	8.9831
3.8016	4.2304
12.2858	11.3656
0.003563	-0.90171
-0.55815	0.75816
10.7776	13.144
11.099	11.2697
17.4944	18.9405
2.877	1.5068
-7.1088	-8.5286
7.8526	8.1242
8.3088	7.0943
5.2996	7.0072
4.6508	4.278
14.1048	14.5732
12.2656	13.2188
8.1033	7.8122
10.6585	8.8079
20.8254	19.049
8.0781	6.7338
14.0108	13.854
5.8878	7.4875
6.0961	3.0388
13.304	12.4997
9.4495	8.0787
15.0201	15.2061
3.6354	5.2383
0.82546	3.2234
3.4034	-0.13185
5.9439	5.0092
12.3762	12.4767
7.7846	10.2642
10.1455	11.1137
7.1435	4.3664
15.6262	14.8566
4.464	9.2898
2.5804	5.6086
11.3423	12.6697
13.4707	9.9173
13.9618	12.2232
13.7648	15.4228
9.794	10.9244
8.6667	6.1554
9.4189	11.8754
5.1773	3.4232
5.0805	7.0088
6.0486	4.2026
3.4407	0.91646
14.1099	12.5986
17.1883	14.1882
5.2074	9.1339
18.2935	19.8317
12.3621	11.9543
9.1548	6.3747
0.25399	-0.81024
3.6925	4.1909
