306	310
318	321
321	364
327	316
327	269
360	335
259	310
267	367
359	268
306	268
361	364
321	281
313	298
359	336
277	325
322	361
372	361
262	276
324	297
334	279
306	355
297	331
334	356
319	286
298	277
252	262
321	368
291	250
263	318
282	300
322	353
361	299
360	324
349	262
270	334
304	346
365	270
260	316
310	260
368	314
278	296
287	288
355	257
268	288
294	365
326	315
350	360
260	355
296	301
270	318
369	285
325	287
339	319
356	260
308	333
270	266
326	365
370	356
373	302
362	372
286	329
255	285
307	315
340	348
276	371
337	354
366	360
252	292
252	366
272	369
319	284
274	358
360	278
365	343
264	340
256	309
308	270
307	360
372	331
354	304
342	301
275	299
275	285
294	329
292	342
286	276
283	250
332	353
269	371
281	339
328	333
373	292
291	372
282	334
373	268
260	295
256	298
290	282
269	316
261	276
313	279
318	257
340	346
325	358
266	351
294	284
372	342
321	364
367	314
298	309
359	366
268	328
311	286
292	342
355	289
336	342
372	256
250	356
349	260
313	282
278	281
300	250
340	279
374	292
347	288
314	278
327	286
296	370
298	339
277	293
324	323
261	264
297	371
292	289
319	365
318	327
364	334
250	268
338	313
356	341
254	300
322	354
352	309
334	295
373	277
366	250
366	309
299	288
282	374
364	261
372	372
269	251
287	350
266	301
328	307
311	336
366	257
308	292
256	310
332	356
342	287
250	306
330	297
353	306
271	326
270	304
361	263
342	299
251	275
286	250
344	296
322	371
298	329
257	279
302	273
256	309
337	324
287	370
278	302
367	272
366	292
275	281
265	250
341	282
280	277
371	372
367	354
366	308
373	348
304	265
296	324
289	329
290	300
262	280
310	251
263	276
268	319
337	288
251	270
356	315
271	255
289	345
361	258
327	305
262	355
296	321
347	313
320	321
296	300
294	331
298	349
271	275
254	312
373	344
254	263
331	338
310	258
251	372
333	303
284	372
283	316
260	282
279	283
337	270
274	326
289	324
281	345
306	355
303	323
301	359
348	349
278	289
286	312
315	313
300	265
336	336
366	356
277	289
329	357
350	369
270	331
281	281
259	329
364	271
257	369
370	257
272	291
288	311
270	280
308	350
297	287
332	338
285	283
259	368
374	283
348	305
301	276
320	310
273	313
336	274
268	280
268	258
356	368
308	367
316	369
292	303
275	280
252	358
307	265
266	294
314	251
288	320
351	346
256	253
266	342
337	340
262	332
258	317
360	270
338	257
284	306
298	362
296	364
254	274
368	286
341	349
360	371
357	315
274	326
310	364
348	263
333	302
327	281
352	338
341	281
269	295
317	283
354	338
250	339
370	329
279	266
264	371
360	312
279	349
351	252
297	273
344	267
291	278
372	306
263	301
302	368
268	264
357	319
286	332
353	313
358	371
341	327
332	336
268	337
265	302
259	346
261	351
372	351
358	357
313	361
260	296
251	299
307	280
315	270
301	302
309	355
339	261
365	348
290	336
287	255
252	313
315	359
258	357
329	303
328	339
306	304
309	330
279	292
355	310
266	250
354	290
369	316
341	302
349	300
305	348
277	270
297	254
256	319
306	367
282	338
259	368
369	307
369	297
312	321
351	351
309	332
298	306
302	292
367	333
308	356
335	277
326	367
251	357
296	308
355	364
264	279
252	349
293	302
343	353
256	331
327	257
329	280
308	363
269	256
252	343
268	292
286	289
356	356
337	251
344	274
293	348
355	256
256	270
342	329
311	325
299	354
321	353
288	310
341	301
359	338
300	254
281	288
323	291
255	311
268	278
372	371
366	366
291	323
280	313
339	289
295	266
255	287
315	332
303	264
257	260
271	267
322	352
353	259
335	322
289	306
258	338
324	332
363	312
354	344
269	360
306	360
304	306
301	319
333	304
374	306
333	315
291	337
336	251
279	350
314	349
301	296
326	268
292	374
347	262
299	294
372	287
370	313
285	271
252	273
316	250
273	282
325	263
283	287
294	265
254	326
253	347
313	281
251	255
365	259
284	345
301	340
254	289
331	361
359	342
368	348
283	264
341	358
294	317
355	333
348	307
269	254
339	281
281	258
308	272
369	254
332	261
318	325
311	358
259	289
330	366
314	266
270	318
304	315
355	336
293	356
258	329
287	337
291	373
266	317
288	305
273	265
283	340
362	288
283	299
374	368
363	325
281	336
302	317
263	373
317	329
278	251
349	277
328	273
358	270
374	283
293	353
250	354
291	374
287	258
289	265
335	296
301	334
253	281
269	303
327	298
366	370
267	296
357	344
328	283
353	251
359	251
324	341
261	307
252	361
252	336
252	337
303	296
285	300
321	368
338	316
282	293
274	293
271	319
320	370
291	284
336	334
260	285
260	307
310	349
341	277
324	310
364	254
289	251
255	354
262	298
265	294
291	290
262	291
294	256
368	274
334	351
334	291
313	272
257	254
341	264
333	255
373	288
334	294
287	361
258	327
288	269
367	367
251	278
275	302
302	373
293	269
272	328
334	319
273	304
295	274
299	302
325	298
369	257
287	324
308	339
266	367
315	310
275	318
303	282
286	298
351	268
285	361
358	351
321	370
263	348
258	337
347	362
371	266
336	279
320	367
321	259
289	350
272	278
344	318
255	255
251	349
366	278
308	368
304	277
332	258
287	310
300	353
360	334
267	281
334	356
341	336
352	311
259	312
310	254
340	324
275	368
354	356
329	294
276	363
327	265
304	301
268	274
357	272
329	348
373	274
355	323
315	295
365	339
334	301
296	352
290	373
254	341
280	304
251	357
370	256
363	267
317	365
367	250
325	338
296	303
334	326
366	270
291	252
295	285
341	366
337	306
355	297
316	296
264	305
296	280
267	294
302	299
256	318
338	351
267	370
319	297
341	281
266	371
329	354
367	284
263	347
336	339
370	330
357	273
302	286
313	315
279	335
260	370
364	266
285	353
273	333
344	353
290	273
369	371
346	373
319	298
256	306
326	311
278	252
253	272
272	349
273	331
268	284
254	311
342	315
326	309
351	307
356	282
354	276
297	354
355	338
282	279
313	373
341	280
355	318
335	331
322	271
365	292
343	305
286	270
342	369
291	301
358	367
316	342
329	320
276	290
366	329
313	356
347	371
312	333
336	337
277	257
305	297
372	257
338	320
332	355
374	334
321	360
322	366
250	300
271	350
339	365
324	302
340	317
294	347
251	336
324	288
269	264
364	333
326	287
327	281
358	315
369	350
256	284
312	253
371	267
279	257
315	343
315	316
260	359
258	257
334	329
356	333
336	270
292	298
321	258
286	358
254	367
268	305
295	372
326	295
357	326
318	304
338	330
317	298
318	251
299	310
270	336
373	374
322	343
310	255
360	333
292	277
285	317
274	263
319	301
344	330
283	311
315	335
279	329
348	333
265	279
269	345
326	326
350	256
278	313
367	329
355	340
254	313
333	330
254	282
369	296
279	301
342	363
293	269
316	312
270	364
307	341
285	359
256	330
325	257
254	282
352	271
279	301
297	321
292	354
302	282
279	329
343	323
336	275
285	372
299	336
262	298
319	332
252	322
263	346
344	355
373	296
332	312
362	374
303	294
367	332
329	306
338	342
315	283
331	365
274	313
265	309
304	264
358	304
278	267
368	264
305	279
317	295
325	299
304	323
360	322
286	317
317	316
365	259
338	336
343	251
297	372
359	288
336	284
318	284
253	293
307	333
337	343
332	342
357	350
279	267
365	345
284	365
341	272
310	277
252	325
300	291
324	309
291	308
310	346
251	371
332	342
338	279
331	305
279	266
291	309
340	341
286	301
252	341
265	366
260	312
330	336
292	295
296	260
317	370
281	259
337	372
324	266
324	329
257	265
326	330
320	339
357	261
327	308
286	250
323	287
355	355
296	305
347	278
323	295
260	333
277	287
266	332
363	291
358	268
262	337
313	305
367	310
366	290
253	259
272	353
253	269
361	349
373	266
365	358
277	373
303	334
325	322
272	357
357	269
280	274
293	359
255	330
258	334
311	367
366	311
373	312
320	289
270	364
369	262
334	320
304	340
318	372
256	328
325	337
351	333
360	292
261	252
270	295
312	337
335	265
267	292
297	371
256	308
309	288
281	287
329	332
360	321
356	293
296	321
357	326
286	336
259	304
353	294
270	270
326	284
335	281
274	255
355	309
351	280
353	306
321	257
286	317
280	280
282	304
309	260
264	327
300	315
274	265
253	291
322	319
354	314
314	329
369	323
288	309
326	328
251	286
335	264
313	355
254	351
327	277
326	335
315	364
300	370
360	309
270	286
287	368
254	274
250	317
299	305
256	354
364	318
296	317
261	362
281	374
331	334
289	322
347	292
349	328
323	320
308	374
250	296
359	335
277	295
257	307
341	348
361	275
296	346
363	286
366	255
320	359
334	337
269	281
311	290
369	359
297	261
339	350
260	332
266	305
305	262
270	328
342	374
322	342
317	252
326	349
263	273
347	355
305	337
312	362
334	286
300	256
341	287
337	258
198	327
319	298
215	318
237	264
253	346
308	265
315	295
282	346
196	343
297	236
275	290
311	299
216	272
284	339
201	314
197	301
289	251
299	287
222	234
245	339
247	228
208	313
300	314
269	271
302	281
226	334
250	246
314	344
254	316
244	341
241	280
210	234
205	336
227	277
207	301
304	223
313	224
244	344
258	287
243	247
243	285
208	317
221	313
228	251
257	300
310	228
312	323
292	275
310	270
296	320
278	302
207	260
279	303
247	329
317	244
263	321
241	236
217	295
296	225
215	281
251	282
312	269
275	310
203	283
227	226
256	323
277	282
241	328
313	255
220	276
265	223
292	246
285	279
259	232
205	269
310	269
296	259
212	293
217	242
222	257
213	338
215	339
276	287
296	331
290	338
240	309
283	308
279	267
227	260
253	318
248	235
226	322
305	265
218	343
254	243
311	324
212	342
224	260
239	284
245	232
313	332
272	280
196	330
276	305
278	317
318	237
285	276
197	301
269	251
295	238
248	343
301	260
302	247
268	297
207	340
243	228
263	243
260	281
273	341
198	311
282	254
215	226
248	307
220	329
262	246
209	292
295	277
237	284
298	283
287	233
267	225
291	223
254	298
251	317
287	251
254	266
280	318
204	281
318	295
205	337
221	302
233	315
248	328
262	273
269	259
232	339
304	283
224	317
255	338
300	259
250	245
275	344
224	258
291	278
250	345
286	259
269	345
252	266
278	316
267	244
204	329
272	319
283	342
213	338
224	246
283	327
293	224
202	347
220	297
273	243
234	308
279	266
312	300
278	317
207	253
213	250
211	280
286	285
312	281
315	270
295	280
235	230
207	290
226	311
313	248
304	284
286	298
308	275
293	256
246	320
248	270
225	305
252	240
260	267
235	244
289	225
228	317
227	340
262	252
218	250
289	296
247	296
299	242
202	243
224	285
214	310
285	331
218	343
275	282
213	247
258	273
201	305
277	241
272	266
310	291
304	324
270	311
302	338
239	335
300	240
262	288
225	282
300	227
310	326
263	311
288	234
235	336
316	259
209	254
256	342
297	284
231	275
210	308
297	269
264	273
298	303
297	255
316	253
208	229
256	270
303	235
236	238
222	270
255	293
230	329
286	264
297	280
259	276
296	326
257	313
234	275
234	326
214	298
319	235
230	262
300	289
198	291
315	277
207	247
200	278
318	327
312	263
211	263
209	310
261	327
251	261
260	250
271	347
301	344
308	230
285	249
300	304
224	277
221	291
227	280
246	252
211	268
278	308
243	311
296	329
220	260
278	344
284	258
250	253
315	237
209	262
303	228
261	282
305	315
295	338
280	253
285	320
305	258
316	338
285	301
239	319
293	274
299	253
314	243
280	255
208	241
316	316
304	251
277	255
204	271
264	318
262	236
299	335
201	323
204	282
206	257
279	275
261	346
314	320
312	301
235	279
252	329
208	305
273	315
250	244
263	328
265	234
309	331
307	240
291	273
248	223
296	234
233	327
247	301
202	226
245	225
277	252
207	247
205	319
301	327
272	341
284	223
269	225
302	296
222	314
248	224
308	234
248	238
317	278
307	257
238	244
289	342
287	310
255	244
220	281
274	345
277	324
201	257
298	268
269	331
231	322
290	276
233	231
284	293
265	290
303	336
248	266
312	242
208	270
228	323
282	261
203	230
238	296
279	340
283	274
201	267
217	323
239	343
206	241
203	298
217	237
303	286
306	225
263	299
287	268
238	279
197	316
220	326
259	244
219	318
214	347
271	281
204	264
223	275
241	323
195	283
272	327
269	263
209	311
226	342
225	308
209	266
256	246
226	299
204	236
297	328
198	322
211	282
211	344
294	245
215	269
198	328
318	268
271	265
233	336
244	237
239	326
198	275
218	240
196	253
229	292
281	312
285	339
214	309
265	296
318	310
301	343
277	256
266	333
231	347
298	258
304	248
268	302
240	260
319	322
267	258
225	271
257	315
215	312
253	228
313	319
282	239
313	289
294	242
198	328
207	246
282	234
230	301
224	269
231	302
199	317
229	280
289	303
234	304
315	317
296	321
299	292
248	253
203	259
225	315
288	225
195	284
252	331
230	287
265	232
211	302
226	346
300	269
224	242
284	281
297	255
311	293
268	267
220	301
217	262
262	281
257	318
225	302
216	267
224	264
231	239
305	330
227	240
305	276
199	280
205	295
225	294
292	301
249	254
284	231
207	274
199	288
240	295
230	254
288	313
205	316
226	240
201	253
255	345
267	231
315	339
228	233
250	224
202	269
297	270
290	254
221	256
219	310
297	328
200	325
256	343
254	325
242	343
274	277
260	244
267	247
201	250
243	277
260	337
315	236
316	308
307	305
253	318
218	277
219	332
241	341
310	293
213	268
312	238
252	261
289	254
227	333
265	333
312	255
308	341
219	229
293	333
236	317
273	307
280	245
229	247
290	325
293	286
265	292
312	267
279	318
218	338
209	263
232	258
214	282
195	306
219	295
298	310
207	271
287	282
310	338
223	230
236	341
242	271
293	332
303	278
264	318
269	282
251	227
202	319
271	305
213	263
277	322
288	256
254	280
307	285
199	230
283	252
202	239
210	333
270	249
275	266
262	303
306	300
241	259
254	228
199	305
290	340
235	251
292	338
275	331
222	258
273	278
232	228
222	310
235	276
309	254
298	285
260	304
282	273
310	330
318	328
252	275
297	297
308	333
278	238
267	304
204	252
265	313
212	298
214	223
225	241
239	239
204	275
240	313
228	288
266	336
211	325
258	236
253	223
248	284
279	307
225	276
270	278
201	334
293	273
222	237
247	228
216	261
300	295
284	291
263	319
302	252
203	314
203	282
318	263
278	225
312	246
315	226
247	330
318	242
249	228
195	330
216	276
242	310
240	277
197	330
266	327
242	310
236	321
203	280
314	248
313	279
203	326
210	280
272	301
252	344
224	259
297	223
251	300
208	235
299	324
296	344
204	251
316	342
303	269
273	226
283	234
210	320
315	252
202	229
200	314
274	273
318	264
248	317
304	330
226	319
303	283
227	295
238	299
209	266
232	332
242	260
315	325
299	257
308	318
222	331
283	328
291	305
196	264
317	282
195	285
237	269
223	224
314	322
238	250
280	244
250	335
203	335
292	271
199	347
304	343
266	273
270	281
265	340
234	245
230	311
312	279
278	231
293	329
309	279
203	305
301	231
207	304
247	293
286	227
284	295
214	255
230	280
276	262
284	290
317	290
225	265
205	330
280	339
281	303
309	302
216	334
231	318
197	294
221	346
235	289
312	247
214	341
271	266
312	336
287	235
294	238
272	241
221	227
271	295
303	333
195	284
296	280
272	224
227	256
277	340
279	319
202	330
255	271
204	262
225	277
198	257
215	250
313	285
293	302
237	230
282	308
229	256
294	225
205	320
272	304
314	302
253	293
228	341
232	285
303	246
285	340
216	281
225	279
298	263
254	238
260	345
197	338
310	296
309	229
260	312
252	265
218	260
203	306
233	337
305	277
258	258
313	300
263	344
239	330
237	271
316	275
197	336
229	291
261	226
264	335
261	326
285	263
243	230
196	243
260	265
254	296
291	299
209	284
206	256
272	236
295	311
202	331
251	225
196	246
268	333
270	343
311	280
216	329
307	229
275	339
203	247
240	322
296	257
263	253
247	299
300	231
287	266
305	270
212	341
267	345
231	252
258	255
249	280
313	299
316	316
203	292
249	265
219	320
273	241
250	269
206	326
279	294
206	269
263	337
219	343
205	309
267	249
280	235
272	308
233	233
272	298
233	258
222	257
268	334
279	319
297	290
222	276
195	280
284	231
301	239
312	263
270	223
247	294
208	241
205	301
280	255
283	331
287	274
208	248
312	231
294	291
297	249
229	337
268	324
204	278
246	266
255	341
274	242
236	282
217	302
309	276
307	285
232	313
290	325
210	250
261	230
245	242
214	286
212	266
318	291
223	341
308	310
277	258
297	317
219	288
302	331
243	227
289	308
228	304
286	318
216	334
300	332
300	249
301	266
251	247
276	241
204	281
278	296
208	278
303	335
227	231
319	344
304	308
287	303
211	347
214	343
288	347
212	285
207	244
226	324
211	270
242	309
292	289
251	269
281	297
297	281
251	315
317	332
204	296
204	324
215	330
