-0.17935	-0.99322
0.13677	0.8943
-0.039367	0.55109
-0.047927	0.21357
0.093874	-0.57877
0.13478	0.67878
-0.014451	0.33749
-0.075065	0.17553
-0.0091953	0.11783
-0.14619	0.33025
0.10744	0.48641
0.15418	-0.86105
0.031877	0.39515
0.14854	-0.78941
0.058743	0.34026
0.090993	0.71477
0.11366	-0.89726
-0.18667	-0.3119
-0.15506	-0.098209
-0.083395	-0.59786
-0.022685	-0.24797
-0.061636	0.42139
0.077226	0.29771
-0.06221	-0.304
0.029338	0.62889
-0.11301	-0.24718
-0.18227	-0.30186
0.17298	0.57997
0.094161	-0.36817
0.16288	0.21649
-0.14248	0.48758
0.057166	0.68933
-0.0089716	-0.36854
0.014993	-0.1161
-0.020179	0.7909
0.05319	0.73256
-0.038104	0.21561
-0.011828	-0.20197
0.0017574	-0.53137
-0.063801	-0.66593
0.10465	-0.30821
0.064892	-0.020011
-0.16476	-0.33303
0.084802	0.7641
0.074104	0.245
-0.13276	-0.33437
-0.099383	0.19689
0.066205	-0.86251
-0.087389	-0.19124
0.052609	-0.12011
-0.19718	-0.66731
0.0063222	0.49833
-0.14354	-0.51825
-0.1285	-0.21657
-0.13651	0.18085
0.14542	-0.52861
0.045141	-0.32097
-0.11617	-0.61735
-0.020561	0.19132
0.030032	-0.44853
-0.047905	-0.38662
0.059888	0.15904
0.13621	-0.95912
0.028531	0.016616
-0.076075	-0.73526
-0.19036	0.51847
-0.12572	-0.11096
-0.1664	-0.86299
0.084617	-0.20758
0.15103	-0.85652
-0.055737	0.4469
0.0237	-0.90689
-0.067418	-0.14758
0.1038	-0.41818
-0.15969	-0.39638
0.074534	-0.007614
-0.10039	0.032234
-0.11367	-0.24865
-0.042101	0.9844
0.00028175	0.86639
-0.064657	-0.58554
0.11241	0.8451
0.049073	-0.3219
-0.02941	-0.11921
0.11044	0.40052
-0.1881	-0.53352
0.13563	-0.79322
-0.038832	0.37102
0.15449	-0.23659
0.14975	-0.2897
0.055285	0.98502
-0.027964	-0.81709
0.016472	-0.89319
0.04856	0.13508
0.15159	0.3571
0.19604	-0.1988
0.00060606	0.70699
0.18603	0.45642
0.16281	-0.97393
-0.11756	-0.76851
-0.19465	-0.36317
0.092259	0.17779
0.19997	0.14185
0.015048	0.097053
0.10787	-0.83597
0.15149	-0.1276
0.13876	-0.62025
0.13736	-0.5306
0.12766	0.25591
0.028931	0.99844
-0.16358	0.72567
-0.028528	0.38838
0.13133	-0.42983
-0.0054741	-0.12499
-0.002948	-0.66215
0.052873	-0.70822
-0.16103	0.9785
0.013243	-0.39969
0.17191	0.35396
0.089655	-0.99438
0.028325	-0.53345
0.054164	0.24885
-0.069043	0.36444
-0.0027141	-0.89915
-0.016649	0.058064
0.17894	-0.12286
-0.14014	-0.83935
-0.1288	-0.99663
0.11085	-0.38559
-0.16629	-0.68505
-0.087945	0.29091
-0.09113	-0.75839
-0.026458	-0.29247
0.12874	0.39998
-0.19612	0.43886
0.14831	-0.053389
-0.15471	0.69913
0.15665	0.34004
-0.019942	-0.90485
0.03427	0.1911
-0.027413	-0.21736
0.07656	0.80228
-0.050656	-0.11749
-0.18276	-0.68205
0.012548	0.75684
0.094454	0.15481
-0.11913	-0.098738
0.1199	0.51145
-0.030115	-0.123
-0.13679	0.82022
0.12756	-0.58295
-0.070168	0.37644
-0.11215	0.74489
-0.13949	-0.55484
-0.045395	0.81069
-0.1465	-0.70268
0.13287	-0.020413
-0.095671	0.92447
0.052032	-0.35576
0.10697	0.70387
-0.10804	-0.0095261
0.095433	-0.10581
-0.050518	-0.39112
0.1423	0.40145
-0.046581	-0.86234
-0.080913	0.6861
0.095138	-0.77845
0.18458	0.60697
0.18979	-0.61527
-0.15984	-0.77448
-0.085443	-0.74755
-0.037359	-0.054182
0.10562	-0.63091
-0.049113	0.28545
0.15489	-0.51293
-0.026252	-0.8039
-0.012195	0.903
-0.1559	0.69902
0.16171	0.45719
-0.17093	-0.0028456
0.062957	0.17389
0.11023	0.6512
0.18793	0.72584
0.1416	-0.88062
-0.15861	-0.58173
-0.17103	0.84098
-0.17536	0.38409
-0.032524	-0.64626
0.16949	0.34865
-0.10367	-0.27495
0.036742	0.83918
-0.081225	0.12784
0.046465	0.6832
0.13495	0.53178
0.13876	-0.33136
0.099144	0.79645
-0.092434	-0.073112
0.061506	-0.79223
0.12302	0.98371
-0.011288	-0.76136
-0.11501	-0.11891
